term,beta_1se_halfand10,beta_min_halfand10,beta_1se_1and10,beta_min_1and10,beta_1se_1and20,beta_min_1and20,beta_1se_Tracts_half,beta_min_Tracts_half,beta_1se_Tracts1,beta_min_Tracts1
Urban1:CensusTract36067011241,0,0,5.87975333417356e-4,8.198592894665304e-4,0.001553572025658175,0.001553572025658175,0,0,0.001553572025658175,0.001553572025658175
Urban1:CensusTract36113070701,0,0,5.88725467077968e-4,7.120310672939367e-4,0.0024219684421980248,0.0024219684421980248,0,0,0.0024219684421980248,0.0024219684421980248
Urban1:CensusTract36065023901,0,0,5.901831183579237e-4,7.608826320614768e-4,0.00617027362961475,0.00617027362961475,0,0,0.00617027362961475,0.00617027362961475
Urban1:CensusTract36029009114,0,0,5.903415207074657e-4,7.527937182959718e-4,0.008375914710809465,0.008375914710809465,0,0,0.008375914710809465,0.008375914710809465
Urban1:CensusTract36103158707,0,0,5.912213543932183e-4,8.117664492157091e-4,0.0019240103398544294,0.0019240103398544294,0,0,0.0019240103398544294,0.0019240103398544294
Urban1:CensusTract36067015203,0,0,5.938600111683166e-4,8.111096318727549e-4,0.0017430467321232358,0.0017430467321232358,0,0,0.0017430467321232358,0.0017430467321232358
Urban1:CensusTract36029000600,0,0,5.940461617547344e-4,7.795309435325387e-4,0.002126284458375038,0.002126284458375038,0,0,0.002126284458375038,0.002126284458375038
Urban1:CensusTract36067016502,0,0,5.947289969629571e-4,7.840930585138731e-4,0.0022592675812682216,0.0022592675812682216,0,0,0.0022592675812682216,0.0022592675812682216
Urban1:CensusTract36007013304,0,0,5.947420878505999e-4,7.730818581571656e-4,0.002101143883120949,0.002101143883120949,0,0,0.002101143883120949,0.002101143883120949
Urban1:CensusTract36029009010,0,0,5.952783507843554e-4,8.260554000206087e-4,0.002282864457802979,0.002282864457802979,0,0,0.002282864457802979,0.002282864457802979
Urban1:CensusTract36007012102,0,0,5.963920316673414e-4,7.728450849594381e-4,0.0020497593281500887,0.0020497593281500887,0,0,0.0020497593281500887,0.0020497593281500887
Urban1:CensusTract36075021603,0,0,5.969676160759971e-4,7.846595191141223e-4,0.001991360240730421,0.001991360240730421,0,0,0.001991360240730421,0.001991360240730421
Urban1:CensusTract36043010300,0,0,5.975431156639118e-4,7.943882578590188e-4,0.001996284500240136,0.001996284500240136,0,0,0.001996284500240136,0.001996284500240136
Urban1:CensusTract36055015102,0,0,5.989778719134866e-4,7.966281841546627e-4,0.00220462185159902,0.00220462185159902,0,0,0.00220462185159902,0.00220462185159902
Urban1:CensusTract36035971300,0,0,5.995573313903524e-4,7.7537804261658e-4,0.00204546623755277,0.00204546623755277,0,0,0.00204546623755277,0.00204546623755277
Urban1:CensusTract36029011800,0,0,6.005193171694624e-4,7.663440740250888e-4,0.0026583158792740924,0.0026583158792740924,0,0,0.0026583158792740924,0.0026583158792740924
Urban1:CensusTract36069050101,0,0,6.014636354052614e-4,7.953741072522826e-4,0.0023020712644387003,0.0023020712644387003,0,0,0.0023020712644387003,0.0023020712644387003
Urban1:CensusTract36029007903,0,0,6.027069231329648e-4,7.564685449848947e-4,0.006936927791960081,0.006936927791960081,0,0,0.006936927791960081,0.006936927791960081
Urban1:CensusTract36055015304,0,0,6.053020557460841e-4,7.503184420446919e-4,0.001896472260657021,0.001896472260657021,0,0,0.001896472260657021,0.001896472260657021
Urban1:CensusTract36063022902,0,0,6.06410259520303e-4,7.655742567994551e-4,0.0093926606894779,0.0093926606894779,0,0,0.0093926606894779,0.0093926606894779
Urban1:CensusTract36071011602,0,0,6.07014299602365e-4,8.057101563041721e-4,0.0021274793330968824,0.0021274793330968824,0,0,0.0021274793330968824,0.0021274793330968824
Urban1:CensusTract36113072000,0,0,6.078764970256453e-4,7.586948680233467e-4,0.012737333260179624,0.012737333260179624,0,0,0.012737333260179624,0.012737333260179624
Urban1:CensusTract36071000100,0,0,6.085171397986106e-4,8.457489309404481e-4,0.001654824520559619,0.001654824520559619,0,0,0.001654824520559619,0.001654824520559619
Urban1:CensusTract36007014600,0,0,6.095040169138425e-4,7.997914174921075e-4,0.002433941387876759,0.002433941387876759,0,0,0.002433941387876759,0.002433941387876759
Urban1:CensusTract36039080700,0,0,6.120121545720294e-4,8.093838903556671e-4,0.002332288241754715,0.002332288241754715,0,0,0.002332288241754715,0.002332288241754715
Urban1:CensusTract36055014503,0,0,6.124028321275439e-4,7.722531507100497e-4,0.002789874802083204,0.002789874802083204,0,0,0.002789874802083204,0.002789874802083204
Urban1:CensusTract36029009401,0,0,6.196882439874338e-4,7.686273564278951e-4,0.0022895213507747956,0.0022895213507747956,0,0,0.0022895213507747956,0.0022895213507747956
Urban1:CensusTract36007014301,0,0,6.226725778839361e-4,7.72265093165859e-4,0.0021732692225185815,0.0021732692225185815,0,0,0.0021732692225185815,0.0021732692225185815
Urban1:CensusTract36067012400,0,0,6.270703294682912e-4,8.02687033759606e-4,0.002190562134245123,0.002190562134245123,0,0,0.002190562134245123,0.002190562134245123
Urban1:CensusTract36075021402,0,0,6.278041202903978e-4,7.981350237348326e-4,0.011251622034336778,0.011251622034336778,0,0,0.011251622034336778,0.011251622034336778
CensusTract36007001500,0,0,-6.306111861614963e-4,-0.013723178605017405,-0.027280386569625847,-0.027280386569625847,0,0,-0.027280386569625847,-0.027280386569625847
Urban1:CensusTract36083041200,0,0,6.307234036571095e-4,8.099492606982254e-4,0.0021265081359274868,0.0021265081359274868,0,0,0.0021265081359274868,0.0021265081359274868
Urban1:CensusTract36103159406,0,0,6.322403810874049e-4,8.845678067855702e-4,0.0021361179233000045,0.0021361179233000045,0,0,0.0021361179233000045,0.0021361179233000045
Urban1:CensusTract36063024501,0,0,6.352077720278602e-4,8.128203402207891e-4,0.002718258821281954,0.002718258821281954,0,0,0.002718258821281954,0.002718258821281954
Urban1:CensusTract36067010301,0,0,6.370861548302317e-4,8.254505423131696e-4,0.0025084984989632757,0.0025084984989632757,0,0,0.0025084984989632757,0.0025084984989632757
Urban1:CensusTract36083052503,0,0,6.388696269167237e-4,8.265619495043717e-4,0.0027250918149774274,0.0027250918149774274,0,0,0.0027250918149774274,0.0027250918149774274
Urban1:CensusTract36029013900,0,0,6.401645154631136e-4,8.47018778295132e-4,0.002037162903707715,0.002037162903707715,0,0,0.002037162903707715,0.002037162903707715
Urban1:CensusTract36103190604,0,0,6.432063825427248e-4,9.29089923732183e-4,0.002042867838206977,0.002042867838206977,0,0,0.002042867838206977,0.002042867838206977
Urban1:CensusTract36087011902,0,0,6.468625732382567e-4,0.0015564689546121806,0.0024268214172686185,0.0024268214172686185,0,0,0.0024268214172686185,0.0024268214172686185
Urban1:CensusTract36103158711,0,0,6.483739812683163e-4,8.704050196294428e-4,0.0025359157912756805,0.0025359157912756805,0,0,0.0025359157912756805,0.0025359157912756805
Urban1:CensusTract36103158315,0,0,6.49851685652151e-4,8.666351477605766e-4,0.0025181357291970173,0.0025181357291970173,0,0,0.0025181357291970173,0.0025181357291970173
Urban1:CensusTract36029007800,0,0,6.505818168180874e-4,8.079092989088364e-4,0.0026587107244477786,0.0026587107244477786,0,0,0.0026587107244477786,0.0026587107244477786
Urban0:CensusTract36031961400,0,0,6.528684897791566e-4,7.985958377868124e-4,0,0,0,0,0,0
Urban1:CensusTract36029016200,0,0,6.537061964753402e-4,8.064021956523791e-4,0.0026571091165679232,0.0026571091165679232,0,0,0.0026571091165679232,0.0026571091165679232
Urban1:CensusTract36103159408,0,0,6.622414318145286e-4,9.245647735877474e-4,0.0021238576375520206,0.0021238576375520206,0,0,0.0021238576375520206,0.0021238576375520206
Urban1:CensusTract36071011601,0,0,6.633267041451755e-4,8.770676228253839e-4,0.0023781682177844016,0.0023781682177844016,0,0,0.0023781682177844016,0.0023781682177844016
Urban1:CensusTract36029015504,0,0,6.641838956446657e-4,8.218517998619797e-4,0.014373681476636355,0.014373681476636355,0,0,0.014373681476636355,0.014373681476636355
Urban1:CensusTract36083052303,0,0,6.703352407740947e-4,8.478757482906689e-4,0.0025162851331422716,0.0025162851331422716,0,0,0.0025162851331422716,0.0025162851331422716
Urban1:CensusTract36013037100,0,0,6.722550622516886e-4,8.294258527515188e-4,0.013580805950925125,0.013580805950925125,0,0,0.013580805950925125,0.013580805950925125
Urban1:CensusTract36029009109,0,0,6.751870217679572e-4,8.157315620082917e-4,0.017171146157118546,0.017171146157118546,0,0,0.017171146157118546,0.017171146157118546
Urban1:CensusTract36101962900,0,0,6.763180081447166e-4,8.560240544209897e-4,0.009797209098574153,0.009797209098574153,0,0,0.009797209098574153,0.009797209098574153
Urban1:CensusTract36103190402,0,0,6.765530948668194e-4,9.149795686053213e-4,0.00159469992640647,0.00159469992640647,0,0,0.00159469992640647,0.00159469992640647
Urban1:CensusTract36065023200,0,0,6.813009644792146e-4,8.448476502769178e-4,0.0025536074424017284,0.0025536074424017284,0,0,0.0025536074424017284,0.0025536074424017284
Urban1:CensusTract36067011232,0,0,6.816993333917321e-4,8.860543414375704e-4,0.0022595275062795082,0.0022595275062795082,0,0,0.0022595275062795082,0.0022595275062795082
Urban1:CensusTract36007012101,0,0,6.82865521268672e-4,8.521024653560925e-4,0.01535755954865974,0.01535755954865974,0,0,0.01535755954865974,0.01535755954865974
CensusTract36055013901,0,0,-6.829292655262774e-4,-0.02263709162174873,-0.0453533324130374,-0.0453533324130374,0,0,-0.0453533324130374,-0.0453533324130374
Urban1:CensusTract36007012701,0,0,6.830398335173645e-4,8.558797253206667e-4,0.0026794567500996974,0.0026794567500996974,0,0,0.0026794567500996974,0.0026794567500996974
Urban1:CensusTract36015010600,0,0,6.845567447570502e-4,8.588422210452838e-4,0.0030474573240637953,0.0030474573240637953,0,0,0.0030474573240637953,0.0030474573240637953
Urban0:CensusTract36083052103,0,0,6.931489839721381e-4,8.670313203363891e-4,0,0,0,0,0,0
Urban1:CensusTract36065022100,0,0,7.041699303862214e-4,9.000946870345123e-4,0.011194673545942342,0.011194673545942342,0,0,0.011194673545942342,0.011194673545942342
Urban0:CensusTract36021000100,0,0,7.058183717757642e-4,8.49690809021166e-4,0,0,0,0,0,0
Urban1:CensusTract36103111503,0,0,7.076470625940883e-4,9.332051143669182e-4,0.0025225460609713175,0.0025225460609713175,0,0,0.0025225460609713175,0.0025225460609713175
Urban1:CensusTract36013036000,0,0,7.130024103550108e-4,8.710657802647096e-4,0.020997016519352967,0.020997016519352967,0,0,0.020997016519352967,0.020997016519352967
Urban1:CensusTract36025970600,0,0,7.226580315538291e-4,9.008471285529588e-4,0.0021586695876783545,0.0021586695876783545,0,0,0.0021586695876783545,0.0021586695876783545
Urban1:CensusTract36075020702,0,0,7.253662707227122e-4,9.084137612869274e-4,0.002723349479040101,0.002723349479040101,0,0,0.002723349479040101,0.002723349479040101
Urban1:CensusTract36063022602,0,0,7.269974224471158e-4,8.854876885209703e-4,0.0029863183614906065,0.0029863183614906065,0,0,0.0029863183614906065,0.0029863183614906065
Urban1:CensusTract36055013205,0,0,7.334258823858335e-4,8.925405981695163e-4,0.0026380282944790116,0.0026380282944790116,0,0,0.0026380282944790116,0.0026380282944790116
Urban1:CensusTract36029015900,0,0,7.518497160759443e-4,9.468399159332589e-4,0.002684690570734387,0.002684690570734387,0,0,0.002684690570734387,0.002684690570734387
Urban1:CensusTract36063020100,0,0,7.522185362534654e-4,9.243049239909761e-4,0.002512343129990902,0.002512343129990902,0,0,0.002512343129990902,0.002512343129990902
Urban1:CensusTract36093021001,0,0,7.561310666757249e-4,8.464085291492966e-4,3.5318382159804895e-4,3.5318382159804895e-4,0,0,3.5318382159804895e-4,3.5318382159804895e-4
Urban1:CensusTract36055008500,0,0,7.568457466019081e-4,9.013101148307749e-4,0.0024215355547336204,0.0024215355547336204,0,0,0.0024215355547336204,0.0024215355547336204
Urban1:CensusTract36063024002,0,0,7.73262628676045e-4,5.318989673940011e-4,0.018794634404373175,0.018794634404373175,0,0,0.018794634404373175,0.018794634404373175
Urban1:CensusTract36011041700,0,0,7.746214777197238e-4,9.438684147290064e-4,0.0031214205645389804,0.0031214205645389804,0,0,0.0031214205645389804,0.0031214205645389804
Urban1:CensusTract36055013401,0,0,7.801057379555564e-4,9.548763455183856e-4,0.003873167745756854,0.003873167745756854,0,0,0.003873167745756854,0.003873167745756854
Urban0:CensusTract36067016802,0,0,7.826646064106968e-4,9.778985678024175e-4,0,0,0,0,0,0
Urban1:CensusTract36029009112,0,0,7.927679955510076e-4,9.04431566378839e-4,0.0033031946786234246,0.0033031946786234246,0,0,0.0033031946786234246,0.0033031946786234246
Urban1:CensusTract36023970300,0,0,7.934993568577077e-4,9.86393832452103e-4,0.012545029026908633,0.012545029026908633,0,0,0.012545029026908633,0.012545029026908633
Urban1:CensusTract36023970400,0,0,7.937999697496909e-4,9.858965853122125e-4,0.014050810324119688,0.014050810324119688,0,0,0.014050810324119688,0.014050810324119688
Urban1:CensusTract36007014200,0,0,7.991901370873617e-4,9.201672801242097e-4,0.003853824772010732,0.003853824772010732,0,0,0.003853824772010732,0.003853824772010732
Urban1:CensusTract36013035901,0,0,7.999370977751512e-4,9.57041068059409e-4,0.0025750431962771204,0.0025750431962771204,0,0,0.0025750431962771204,0.0025750431962771204
Urban1:CensusTract36091062100,0,0,8.029006775182224e-4,0.0010043829094697465,0.003368091812769465,0.003368091812769465,0,0,0.003368091812769465,0.003368091812769465
Urban1:CensusTract36101960600,0,0,8.072644014212935e-4,9.687117848590067e-4,0.019217677171453024,0.019217677171453024,0,0,0.019217677171453024,0.019217677171453024
Year2019:CountyOnondaga,0,0,8.075226362403092e-4,3.554637930664726e-4,0,0,0,0,0,0
Urban0:CensusTract36043011400,0,0,8.092431432369301e-4,0.0010018152532071025,0,0,0,0,0,0
Urban1:CensusTract36029013001,0,0,8.147649921913051e-4,9.840755934969869e-4,0.003957080850671699,0.003957080850671699,0,0,0.003957080850671699,0.003957080850671699
Urban1:CensusTract36045060500,0,0,8.234023120378661e-4,0.0010501182664806336,0.003502674098381175,0.003502674098381175,0,0,0.003502674098381175,0.003502674098381175
Urban1:CensusTract36109001000,0,0,8.258393456058228e-4,9.910048176775463e-4,0.002651929588063807,0.002651929588063807,0,0,0.002651929588063807,0.002651929588063807
Urban1:CensusTract36029017501,0,0,8.330646373527836e-4,0.00104570801503651,0.0027374302424580162,0.0027374302424580162,0,0,0.0027374302424580162,0.0027374302424580162
Urban0:CensusTract36019100300,0,0,8.337602399338447e-4,0.0010113180731277747,0,0,0,0,0,0
Urban1:CensusTract36119013104,0,0,8.412478966597159e-4,0.0013191719441003416,0.0020383162805275605,0.0020383162805275605,0,0,0.0020383162805275605,0.0020383162805275605
Urban1:CensusTract36029012502,0,0,0.00086945556881983725,9.981368660119331e-4,0.003363549265387791,0.003363549265387791,0,0,0.003363549265387791,0.003363549265387791
Urban1:CensusTract36015000400,0,0,8.7011539976385e-4,0.001059998906857645,0.02061078815619999,0.02061078815619999,0,0,0.02061078815619999,0.02061078815619999
Urban1:CensusTract36065021301,0,0,8.715884866837695e-4,0.0010683775566185233,0.0018446535950957929,0.0018446535950957929,0,0,0.0018446535950957929,0.0018446535950957929
Urban0:CensusTract36043011501,0,0,8.718070004274671e-4,0.0010453640824917602,0,0,0,0,0,0
Urban1:CensusTract36043010501,0,0,8.777066654109557e-4,0.0010470528409000739,0.0034795284812703634,0.0034795284812703634,0,0,0.0034795284812703634,0.0034795284812703634
Urban1:CensusTract36073040700,0,0,8.906836161267539e-4,0.0011117510256856429,0.003045314168507962,0.003045314168507962,0,0,0.003045314168507962,0.003045314168507962
Urban1:CensusTract36007013100,0,0,8.920161243499908e-4,0.0010671254268327002,0.021153429981941658,0.021153429981941658,0,0,0.021153429981941658,0.021153429981941658
Urban0:CensusTract36045060700,0,0,8.945653069923655e-4,0.001107131916703001,0,0,0,0,0,0
Urban0:CensusTract36017970200,0,0,9.03443067372604e-4,0.0010946925207306333,0,0,0,0,0,0
Urban1:CensusTract36069051700,0,0,9.217599407787393e-4,0.0010936802569208174,0.032402065722230394,0.032402065722230394,0,0,0.032402065722230394,0.032402065722230394
Urban1:CensusTract36029015503,0,0,9.350869094291777e-4,6.545745630801808e-4,0.003336243908497556,0.003336243908497556,0,0,0.003336243908497556,0.003336243908497556
Urban1:CensusTract36093033500,0,0,9.398049505989221e-4,0.001023172447963035,0.004130976002769732,0.004130976002769732,0,0,0.004130976002769732,0.004130976002769732
Urban0:CensusTract36075020100,0,0,9.442128673092458e-4,0.001141269090023981,0,0,0,0,0,0
Urban1:CensusTract36029009107,0,0,9.464426239108476e-4,0.0011797939295584258,0.0031715447357024106,0.0031715447357024106,0,0,0.0031715447357024106,0.0031715447357024106
Urban1:CensusTract36101961200,0,0,9.565132438519008e-4,0.0011241125683065564,0.004689577546659547,0.004689577546659547,0,0,0.004689577546659547,0.004689577546659547
Urban1:CensusTract36013035600,0,0,9.741672131008899e-4,0.0012395481885484037,0.027261113325840247,0.027261113325840247,0,0,0.027261113325840247,0.027261113325840247
Urban0:CensusTract36101961800,0,0,9.768445646834672e-4,0.0011831512733556859,0,0,0,0,0,0
Urban0:CensusTract36115090000,0,0,9.870903817616168e-4,0.0011476124848553545,0,0,0,0,0,0
Urban1:CensusTract36013035800,0,0,9.901065829653018e-4,0.0011299105072008237,0.0030857634035633564,0.0030857634035633564,0,0,0.0030857634035633564,0.0030857634035633564
Urban1:CensusTract36073040400,0,0,9.979537937561168e-4,0.0012179723020323077,0.022692871585260555,0.022692871585260555,0,0,0.022692871585260555,0.022692871585260555
Urban1:CensusTract36075020901,0,0,0.0010120566253335643,0.0012237613734139713,0.003849012383634826,0.003849012383634826,0,0,0.003849012383634826,0.003849012383634826
Urban1:CensusTract36001014203,0,0,0.0010148628116900943,0.002506203159307889,9.971571565273365e-4,9.971571565273365e-4,0,0,9.971571565273365e-4,9.971571565273365e-4
Urban1:CensusTract36015010800,0,0,0.0010228246129414262,0.0011980452247133911,0.004652938692710444,0.004652938692710444,0,0,0.004652938692710444,0.004652938692710444
Urban1:CensusTract36029012300,0,0,0.0010238001929112482,0.001238372577277069,0.030545304407306188,0.030545304407306188,0,0,0.030545304407306188,0.030545304407306188
Urban1:CensusTract36001013506,0,0,0.00102871916385867,0.002499359547575931,0.0011919352373152311,0.0011919352373152311,0,0,0.0011919352373152311,0.0011919352373152311
